timestamp,dac,voltage,current,rpm,temperature,do,clean_do,family,sample_index
190.0,2.8824,31.0081,0.6531,58.6658,28.5505,6.0595,6.0223,drift,38
195.0,2.8844,31.2079,0.6457,58.0769,28.4767,6.0544,6.0165,drift,39
200.0,2.8833,31.0166,0.646,57.7791,28.4659,6.0583,6.0197,drift,40
205.0,2.8856,30.9706,0.6526,58.4223,28.4434,6.052,6.0128,drift,41
210.0,2.8905,31.325,0.6461,59.3266,28.4491,6.0383,5.9985,drift,42
215.0,2.8947,31.1681,0.6558,58.9616,28.4882,6.0266,5.9862,drift,43
220.0,2.8964,31.2044,0.6478,59.1079,28.4533,6.0222,5.9812,drift,44
225.0,2.8951,31.2504,0.6482,58.2475,28.4609,6.0266,5.9851,drift,45
230.0,2.8947,31.351,0.6538,59.0971,28.3515,6.0284,5.9863,drift,46
235.0,2.8946,31.1327,0.6472,58.4161,28.3315,6.0291,5.9864,drift,47
240.0,2.8971,31.2956,0.6594,58.4617,28.2619,6.0223,5.9792,drift,48
245.0,2.8987,31.3893,0.6389,58.8294,28.3756,6.0181,5.9745,drift,49
250.0,2.8975,31.3794,0.6482,58.428,28.3035,6.0219,5.9779,drift,50
255.0,2.8976,31.2156,0.6539,58.6096,28.2768,6.0221,5.9776,drift,51
260.0,2.8995,31.2882,0.641,58.4037,28.2727,6.0171,5.9722,drift,52
265.0,2.899,31.467,0.6625,58.9349,28.2024,6.0189,5.9736,drift,53
270.0,2.9005,31.2889,0.6349,58.2824,28.1547,6.0146,5.969,drift,54
275.0,2.9053,31.5899,0.6484,58.7905,28.3239,6.0008,5.9549,drift,55
280.0,2.9062,31.6488,0.6474,58.9102,28.1609,5.9986,5.9524,drift,56
285.0,2.9046,31.646,0.6443,58.7934,28.2629,6.0036,5.957,drift,57
290.0,2.9061,31.579,0.6558,58.9678,28.0349,5.9996,5.9528,drift,58
295.0,2.9061,31.5892,0.6492,58.8721,28.1686,5.9996,5.9526,drift,59
300.0,2.9074,31.44,0.6539,59.0834,28.0627,5.9961,5.9488,drift,60
305.0,2.9095,31.6172,0.6461,59.6417,28.1455,5.9903,5.9428,drift,61
310.0,2.9143,31.6048,0.655,59.2311,28.0774,5.9763,5.9287,drift,62
315.0,2.9133,31.6021,0.646,59.2394,28.1124,5.9792,5.9314,drift,63
320.0,2.9095,31.3929,0.6476,58.9644,27.9704,5.9905,5.9426,drift,64
325.0,2.9078,31.6426,0.6517,59.2091,28.0712,5.9958,5.9477,drift,65
330.0,2.9102,31.6527,0.6511,59.3231,28.0862,5.9887,5.9405,drift,66
335.0,2.9078,31.3271,0.6592,59.7749,28.0708,5.996,5.9477,drift,67
340.0,2.9095,31.5495,0.6627,59.2051,28.29,5.9911,5.9427,drift,68
345.0,2.9108,31.6612,0.6445,59.0803,28.1448,5.9871,5.9387,drift,69
350.0,2.912,31.6243,0.6584,59.0038,28.1322,5.9835,5.9352,drift,70
355.0,2.9101,31.4825,0.6598,59.9717,28.255,5.9893,5.941,drift,71
360.0,2.9132,31.6735,0.6536,59.0269,28.1585,5.98,5.9317,drift,72
365.0,2.9138,31.2327,0.6568,59.4466,28.096,5.9784,5.9301,drift,73
370.0,2.9139,31.3774,0.6447,59.162,28.2157,5.9779,5.9296,drift,74
375.0,2.9181,31.6542,0.6555,59.2297,28.3115,5.9655,5.9173,drift,75
380.0,2.9164,31.602,0.659,59.9416,28.302,5.9705,5.9224,drift,76
385.0,2.914,31.544,0.6513,59.588,28.2391,5.9775,5.9295,drift,77
390.0,2.9117,31.6275,0.6652,60.1702,28.1004,5.984,5.9362,drift,78
395.0,2.909,31.5345,0.6553,58.9481,28.2656,5.9918,5.9441,drift,79
400.0,2.9132,31.6477,0.6585,59.3508,28.5545,5.9792,5.9316,drift,80
405.0,2.9135,31.774,0.6424,59.8964,28.4038,5.9782,5.9308,drift,81
410.0,2.9152,31.5542,0.6573,59.5785,28.3404,5.9731,5.9259,drift,82
415.0,2.9161,31.604,0.6598,59.4993,28.4199,5.9701,5.9231,drift,83
420.0,2.9175,31.5583,0.6576,59.3029,28.4977,5.9658,5.919,drift,84
425.0,2.9198,31.6701,0.6438,59.9598,28.3817,5.9588,5.9122,drift,85
430.0,2.9213,31.6861,0.6517,59.5261,28.4398,5.9541,5.9078,drift,86
435.0,2.9222,31.7389,0.6535,59.6171,28.4775,5.9513,5.9052,drift,87
440.0,2.9247,31.669,0.6685,60.4035,28.5046,5.9438,5.898,drift,88
445.0,2.9263,31.8373,0.6563,59.9264,28.4291,5.9389,5.8934,drift,89
450.0,2.9285,31.8615,0.6488,59.907,28.5947,5.9321,5.8868,drift,90
455.0,2.9287,31.9772,0.656,60.5437,28.5861,5.9311,5.8862,drift,91
460.0,2.9304,31.7867,0.6701,60.956,28.6814,5.9259,5.8813,drift,92
465.0,2.9322,31.8459,0.6637,60.2006,28.7515,5.9202,5.8759,drift,93
470.0,2.9334,31.8202,0.6598,60.6396,28.8216,5.9163,5.8723,drift,94
475.0,2.9309,31.797,0.6502,60.1752,28.8286,5.9233,5.8796,drift,95
480.0,2.9358,32.0988,0.6534,60.1774,28.9783,5.9086,5.8653,drift,96
485.0,2.9379,32.062,0.6658,60.4532,28.8685,5.9022,5.8592,drift,97
490.0,2.94,32.0237,0.6642,60.7692,29.0216,5.8956,5.853,drift,98
495.0,2.9419,31.9439,0.6636,60.8975,28.8884,5.8896,5.8474,drift,99
500.0,2.9436,32.225,0.6678,60.9632,29.0414,5.8843,5.8424,drift,100
505.0,2.9441,32.1991,0.6586,61.0292,29.0332,5.8823,5.8408,drift,101
510.0,2.9418,32.0389,0.66,61.0771,29.1561,5.889,5.8478,drift,102
515.0,2.9407,32.1463,0.6563,60.8479,29.1169,5.8916,5.8508,drift,103
520.0,2.9419,32.0205,0.6522,61.2512,29.065,5.8877,5.8473,drift,104
525.0,2.9432,32.1804,0.663,60.8403,29.1133,5.8836,5.8435,drift,105
530.0,2.9405,32.1572,0.6537,60.6882,29.3877,5.8912,5.8514,drift,106
535.0,2.942,32.0094,0.6666,60.6204,29.2316,5.8865,5.8471,drift,107
540.0,2.9449,32.2855,0.6616,61.0611,29.2775,5.8774,5.8384,drift,108
545.0,2.9453,32.1874,0.6635,61.0748,29.3364,5.8759,5.8373,drift,109
550.0,2.9473,32.1134,0.6619,61.1943,29.22,5.8696,5.8313,drift,110
555.0,2.9481,32.0013,0.6572,60.8672,29.1086,5.8671,5.8292,drift,111
560.0,2.946,32.0351,0.6602,61.2439,29.3119,5.8728,5.8352,drift,112
565.0,2.947,32.4109,0.6646,61.5033,29.302,5.8696,5.8324,drift,113
570.0,2.9481,32.2405,0.6591,61.9634,29.2276,5.866,5.8291,drift,114
575.0,2.9489,32.1255,0.6557,60.9635,29.2604,5.8633,5.8268,drift,115
580.0,2.9487,31.99,0.6595,61.1211,29.1324,5.8636,5.8273,drift,116
585.0,2.9493,32.1852,0.6614,60.7234,29.3835,5.8615,5.8256,drift,117
590.0,2.951,32.1098,0.656,61.2409,29.2909,5.8563,5.8207,drift,118
595.0,2.9495,32.1592,0.6708,61.7414,29.2796,5.8602,5.8249,drift,119
600.0,2.9468,32.122,0.6582,60.9502,29.164,5.868,5.833,drift,120
605.0,2.9456,32.1873,0.6549,61.1186,28.9749,5.8711,5.8364,drift,121
610.0,2.946,32.1834,0.6615,61.0784,29.0864,5.8696,5.8352,drift,122
615.0,2.9443,32.1035,0.6617,60.5014,29.2038,5.8743,5.8402,drift,123
620.0,2.9441,31.9298,0.6632,61.2598,29.0143,5.8748,5.8409,drift,124
625.0,2.943,32.046,0.6619,60.8573,29.1064,5.8777,5.8441,drift,125
630.0,2.9429,32.1028,0.6537,60.5949,28.9055,5.8777,5.8443,drift,126
635.0,2.9428,32.2425,0.6547,61.1022,28.9269,5.8779,5.8447,drift,127
640.0,2.9417,32.0942,0.6737,60.6328,28.9584,5.8809,5.8479,drift,128
645.0,2.9414,32.0417,0.6502,61.1686,28.9365,5.8818,5.849,drift,129
650.0,2.9394,31.9411,0.6497,59.8283,28.7865,5.8874,5.8547,drift,130
655.0,2.9367,32.0875,0.6606,61.2125,28.762,5.8952,5.8627,drift,131
660.0,2.9376,31.9433,0.6569,60.8909,28.8583,5.8924,5.8601,drift,132
665.0,2.9361,32.1876,0.6608,60.8771,28.7956,5.8966,5.8644,drift,133
670.0,2.9361,32.1125,0.6519,60.467,28.7539,5.8966,5.8645,drift,134
675.0,2.9365,31.9747,0.6686,61.0001,28.6583,5.8954,5.8634,drift,135
680.0,2.9389,32.0414,0.6511,60.7028,28.483,5.8881,5.8562,drift,136
685.0,2.9365,31.884,0.6643,60.2148,28.4505,5.895,5.8632,drift,137
690.0,2.9377,31.9413,0.6532,60.871,28.3784,5.8916,5.8598,drift,138
695.0,2.9397,32.0002,0.6605,60.3002,28.4683,5.8857,5.8539,drift,139
700.0,2.9386,32.2073,0.6646,60.785,28.3865,5.8888,5.857,drift,140
705.0,2.9404,31.9272,0.6508,60.4769,28.188,5.8837,5.8519,drift,141
710.0,2.9396,32.0494,0.6611,60.8232,28.3245,5.8861,5.8542,drift,142
715.0,2.9373,32.249,0.6579,60.5883,28.1447,5.8927,5.8607,drift,143
720.0,2.938,32.204,0.6548,60.5421,27.9937,5.8908,5.8588,drift,144
725.0,2.9382,32.012,0.6642,60.3536,27.8943,5.8903,5.8582,drift,145
730.0,2.94,32.0846,0.6547,60.9847,27.819,5.8853,5.8531,drift,146
735.0,2.9425,32.1301,0.6498,60.3007,27.8399,5.8779,5.8456,drift,147
740.0,2.9438,32.1798,0.6575,60.9232,27.7542,5.8742,5.8417,drift,148
745.0,2.9414,32.1054,0.655,60.971,27.7245,5.8815,5.8488,drift,149
750.0,2.9415,32.1834,0.6614,61.0468,27.5245,5.8814,5.8485,drift,150
755.0,2.9463,32.1946,0.6616,61.2746,27.5568,5.8674,5.8343,drift,151
760.0,2.9454,32.1487,0.6631,61.3018,27.5607,5.8705,5.8371,drift,152
765.0,2.9432,32.0795,0.6596,61.1195,27.4573,5.8772,5.8435,drift,153
770.0,2.9394,32.0683,0.6598,60.595,27.2305,5.8885,5.8546,drift,154
775.0,2.9381,31.8437,0.648,60.9988,27.3192,5.8927,5.8584,drift,155
780.0,2.9397,32.2898,0.6543,60.6992,27.2741,5.8883,5.8537,drift,156
785.0,2.9411,32.0199,0.6676,59.9776,27.0982,5.8847,5.8498,drift,157
790.0,2.9423,32.0921,0.6583,60.7409,27.3051,5.8817,5.8463,drift,158
795.0,2.9398,32.034,0.6572,60.7239,27.206,5.8892,5.8535,drift,159
800.0,2.9403,31.9916,0.6512,60.6928,27.1241,5.8882,5.852,drift,160
805.0,2.9416,32.0211,0.6624,60.4156,27.0242,5.885,5.8484,drift,161
810.0,2.9399,32.0234,0.6592,60.6436,26.9237,5.8905,5.8534,drift,162
815.0,2.9394,31.96,0.6587,60.6141,26.994,5.8922,5.8546,drift,163
820.0,2.9358,31.9311,0.6662,60.5372,26.8616,5.9033,5.8652,drift,164
825.0,2.9344,32.0715,0.6657,60.1561,26.9302,5.9081,5.8694,drift,165
830.0,2.9299,31.9117,0.6482,59.8137,26.9576,5.9217,5.8825,drift,166
835.0,2.9302,31.971,0.6559,60.1081,26.7233,5.9215,5.8817,drift,167
840.0,2.9293,31.7465,0.6593,60.8688,26.6592,5.9249,5.8845,drift,168
845.0,2.9306,32.002,0.6477,59.9502,26.7466,5.9215,5.8805,drift,169
850.0,2.9315,31.8889,0.6635,60.6847,26.7693,5.9197,5.8781,drift,170
855.0,2.9321,31.8616,0.6399,60.1002,26.6358,5.9185,5.8762,drift,171
860.0,2.9324,31.8723,0.6514,60.8673,26.6545,5.9182,5.8752,drift,172
865.0,2.9316,31.8395,0.6501,60.7984,26.8014,5.9214,5.8777,drift,173
870.0,2.931,31.8135,0.6539,60.444,26.7301,5.9238,5.8794,drift,174
875.0,2.9317,31.9193,0.6606,60.0828,26.7214,5.9224,5.8773,drift,175
880.0,2.9289,31.9994,0.6628,60.2404,26.786,5.9316,5.8857,drift,176
885.0,2.9291,31.9011,0.6565,60.0275,26.6838,5.9316,5.8849,drift,177
890.0,2.932,31.8876,0.6497,60.1358,26.6986,5.9241,5.8766,drift,178
895.0,2.9321,32.0158,0.6621,60.61,26.733,5.9247,5.8763,drift,179
900.0,2.9314,31.8917,0.6483,59.8183,26.6261,5.9274,5.8782,drift,180
905.0,2.929,31.887,0.6506,60.3158,26.5793,5.9352,5.8852,drift,181
910.0,2.9269,31.7488,0.6511,59.8584,26.6198,5.9424,5.8915,drift,182
915.0,2.9319,31.8065,0.6603,60.2528,26.6161,5.9286,5.8768,drift,183
920.0,2.9324,31.8532,0.6542,60.3818,26.6556,5.9281,5.8754,drift,184
925.0,2.9311,31.8282,0.6502,59.9976,26.758,5.9327,5.8791,drift,185
930.0,2.9293,31.983,0.6587,60.3564,26.7543,5.9389,5.8843,drift,186
935.0,2.9302,32.013,0.6474,59.4219,26.7555,5.9374,5.8819,drift,187
940.0,2.932,31.8623,0.6621,59.6269,26.7988,5.933,5.8765,drift,188
945.0,2.9297,31.7768,0.6539,60.4244,26.6894,5.9407,5.8832,drift,189
950.0,2.9288,31.6857,0.6479,60.3983,26.6491,5.9444,5.8859,drift,190
955.0,2.9266,31.7716,0.6621,59.8031,26.6187,5.9519,5.8924,drift,191
960.0,2.9298,31.9218,0.6641,60.314,26.7993,5.9435,5.883,drift,192
965.0,2.9336,31.9465,0.6588,60.2354,26.7751,5.9333,5.8718,drift,193
970.0,2.9336,32.0177,0.6636,60.5892,26.8035,5.9344,5.8718,drift,194
975.0,2.938,31.9187,0.6515,60.393,26.5746,5.9224,5.8588,drift,195
980.0,2.9342,31.8996,0.6606,60.546,26.7975,5.9347,5.87,drift,196
985.0,2.9351,32.0586,0.6653,61.0219,26.753,5.9332,5.8674,drift,197
990.0,2.9371,32.0436,0.6621,60.6489,26.6774,5.9282,5.8614,drift,198
995.0,2.936,31.9235,0.6689,60.6523,26.8607,5.9327,5.8648,drift,199
1000.0,2.9363,32.0932,0.6646,60.9623,26.619,5.9327,5.8637,drift,200
1005.0,2.9421,32.0723,0.6487,60.722,26.9072,5.9168,5.8467,drift,201
1010.0,2.9419,32.0226,0.66,60.8245,26.8739,5.9184,5.8472,drift,202
1015.0,2.9428,32.1136,0.6637,60.5825,26.6952,5.9169,5.8446,drift,203
1020.0,2.9396,32.01,0.6676,60.3512,26.6731,5.9274,5.854,drift,204
1025.0,2.9393,32.1385,0.6495,60.3195,26.6606,5.9297,5.8551,drift,205
1030.0,2.9381,31.9104,0.6679,60.4224,26.6752,5.9343,5.8586,drift,206
1035.0,2.9372,31.8442,0.6605,60.5875,26.7123,5.9378,5.861,drift,207
1040.0,2.9357,31.8733,0.6573,60.6424,26.859,5.9436,5.8656,drift,208
1045.0,2.9364,32.1908,0.658,60.7863,26.577,5.9426,5.8635,drift,209
1050.0,2.9389,32.0901,0.6584,61.0193,26.6612,5.9363,5.8561,drift,210
1055.0,2.9382,31.9287,0.6574,61.0689,26.66,5.9396,5.8582,drift,211
1060.0,2.937,31.9225,0.6517,60.3651,26.7829,5.9441,5.8617,drift,212
1065.0,2.9395,32.0497,0.6502,60.5972,26.7004,5.9381,5.8545,drift,213
1070.0,2.9371,31.8664,0.6551,60.8304,26.5248,5.9461,5.8614,drift,214
1075.0,2.9396,32.0797,0.6574,60.4764,26.7117,5.9399,5.8541,drift,215
1080.0,2.9377,31.8281,0.6523,60.9342,26.5194,5.9467,5.8598,drift,216
1085.0,2.9395,31.9688,0.6565,60.763,26.7541,5.9425,5.8544,drift,217
1090.0,2.9385,31.9986,0.661,61.3353,26.4604,5.9466,5.8574,drift,218
1095.0,2.9386,32.1421,0.6735,60.9178,26.5048,5.9475,5.8572,drift,219
1100.0,2.9409,31.9477,0.6539,60.7403,26.3983,5.9417,5.8504,drift,220
1105.0,2.9424,32.1286,0.6763,61.1322,26.3492,5.9385,5.846,drift,221
1110.0,2.9377,32.1073,0.66,60.2919,26.4699,5.9533,5.8598,drift,222
1115.0,2.9381,32.1955,0.6598,61.2582,26.2272,5.9531,5.8585,drift,223
1120.0,2.9384,32.1116,0.6534,60.3803,26.2681,5.9534,5.8577,drift,224
1125.0,2.9374,31.9397,0.6647,60.9497,26.1372,5.9573,5.8605,drift,225
1130.0,2.9351,31.9207,0.6586,60.4955,26.2098,5.9651,5.8672,drift,226
1135.0,2.9378,31.8918,0.652,60.801,26.1411,5.9583,5.8595,drift,227
1140.0,2.9405,32.0635,0.6554,61.3562,26.0261,5.9513,5.8515,drift,228
1145.0,2.9408,32.0301,0.6535,60.5808,26.1354,5.9514,5.8505,drift,229
1150.0,2.9377,32.0769,0.6618,60.5517,25.9432,5.9616,5.8597,drift,230
1155.0,2.9358,32.1023,0.6564,61.5505,25.9324,5.9682,5.8653,drift,231
1160.0,2.9334,31.8934,0.6606,60.6758,25.8301,5.9764,5.8725,drift,232
1165.0,2.9341,31.8884,0.6496,59.9534,25.7735,5.975,5.8702,drift,233
1170.0,2.9335,31.9944,0.6625,60.2543,25.7353,5.9778,5.872,drift,234
1175.0,2.9341,31.8698,0.6595,60.1309,25.5965,5.9771,5.8703,drift,235
1180.0,2.9306,31.9849,0.6516,60.1533,25.6961,5.9884,5.8807,drift,236
1185.0,2.9314,31.8715,0.6643,60.7743,25.5095,5.9867,5.8781,drift,237
1190.0,2.9311,31.6579,0.6579,60.1098,25.6162,5.9885,5.8791,drift,238
1195.0,2.9297,31.9169,0.6622,59.5595,25.4205,5.9936,5.8833,drift,239
1200.0,2.9302,32.0484,0.6551,60.4627,25.399,5.9928,5.8816,drift,240
1205.0,2.9281,32.0854,0.6514,59.9081,25.3645,6.0001,5.888,drift,241
1210.0,2.9312,31.694,0.661,60.2019,25.3403,5.9918,5.8789,drift,242
1215.0,2.9332,31.9356,0.6644,61.4349,25.074,5.9865,5.8728,drift,243
1220.0,2.9296,32.0457,0.656,60.5042,25.1532,5.9979,5.8834,drift,244
1225.0,2.9299,31.8406,0.6604,60.1943,25.0388,5.998,5.8828,drift,245
1230.0,2.9312,31.8692,0.6549,60.3604,24.9613,5.9947,5.8787,drift,246
1235.0,2.9327,32.1311,0.6513,60.6479,24.9052,5.9911,5.8744,drift,247
1240.0,2.9325,31.9147,0.6466,59.9779,25.0237,5.9924,5.875,drift,248
1245.0,2.9288,31.9372,0.6604,59.4774,24.8617,6.004,5.886,drift,249
1250.0,2.9268,31.7612,0.6569,60.2537,24.7564,6.0104,5.8917,drift,250
1255.0,2.9222,31.7145,0.6562,60.1815,24.7979,6.0248,5.9054,drift,251
1260.0,2.9195,31.5451,0.6611,60.784,24.9067,6.0332,5.9131,drift,252
1265.0,2.9159,31.6172,0.6435,59.3076,24.9047,6.0445,5.9239,drift,253
1270.0,2.9125,31.5519,0.6456,58.9688,24.6942,6.0551,5.9339,drift,254
1275.0,2.912,31.6199,0.6487,59.1179,24.84,6.0571,5.9353,drift,255
1280.0,2.9104,31.571,0.6607,59.6112,24.6837,6.0623,5.94,drift,256
1285.0,2.9119,31.5476,0.6499,59.7073,24.6407,6.0584,5.9356,drift,257
1290.0,2.9075,31.5511,0.6445,58.6125,24.6856,6.0718,5.9485,drift,258
1295.0,2.905,31.4966,0.6554,59.112,24.717,6.0797,5.9559,drift,259
1300.0,2.9006,31.2259,0.658,59.2259,24.6896,6.0929,5.9687,drift,260
1305.0,2.8976,31.2856,0.6522,59.4961,24.6891,6.1023,5.9777,drift,261
1310.0,2.8952,31.3127,0.6446,58.8691,24.8134,6.1098,5.9847,drift,262
1315.0,2.8925,31.1754,0.6498,58.8742,24.5417,6.1182,5.9928,drift,263
1320.0,2.893,31.2855,0.6517,58.9411,24.7591,6.117,5.9913,drift,264
1325.0,2.8904,31.3351,0.6453,58.2481,24.6307,6.125,5.9989,drift,265
1330.0,2.8874,31.0765,0.6347,58.1411,24.6367,6.134,6.0076,drift,266
1335.0,2.8873,31.1815,0.6362,57.9316,24.6706,6.1347,6.008,drift,267
1340.0,2.886,31.2719,0.6523,57.662,24.7039,6.1388,6.0118,drift,268
1345.0,2.8854,31.1053,0.6429,58.7024,24.7589,6.1409,6.0136,drift,269
1350.0,2.8821,31.2728,0.6517,58.1038,24.8515,6.1506,6.0231,drift,270
1355.0,2.8798,31.0961,0.6475,57.9053,24.7696,6.1576,6.0299,drift,271
1360.0,2.878,30.9872,0.6466,57.9869,24.9892,6.1632,6.0353,drift,272
1365.0,2.8763,31.0012,0.6473,56.8859,24.7194,6.1685,6.0404,drift,273
1370.0,2.874,31.0653,0.6453,57.9971,24.8793,6.1753,6.0472,drift,274
1375.0,2.8732,30.9996,0.643,57.9775,24.7752,6.1776,6.0493,drift,275
1380.0,2.8752,30.9759,0.6466,57.5899,24.9809,6.1718,6.0434,drift,276
1385.0,2.8729,30.9175,0.6454,56.816,24.9641,6.1786,6.0502,drift,277
1390.0,2.8706,30.9579,0.644,57.5365,24.9981,6.1855,6.057,drift,278
1395.0,2.868,30.9106,0.6555,57.7588,25.1253,6.1931,6.0646,drift,279
1400.0,2.8636,30.8191,0.6431,57.6608,25.1326,6.2062,6.0776,drift,280
1405.0,2.8596,30.7601,0.6462,57.5861,25.1289,6.2179,6.0893,drift,281
1410.0,2.8612,30.8354,0.6414,56.8403,25.2316,6.2131,6.0846,drift,282
1415.0,2.8627,30.6984,0.6437,56.7784,25.2219,6.2088,6.0803,drift,283
1420.0,2.8571,30.72,0.649,57.2374,25.4174,6.2253,6.0969,drift,284
1425.0,2.852,30.5521,0.6347,56.6459,25.1107,6.2403,6.1119,drift,285
1430.0,2.8491,30.3717,0.6327,56.4492,25.3944,6.2485,6.1202,drift,286
1435.0,2.851,30.5583,0.6401,57.4627,25.309,6.2427,6.1146,drift,287
1440.0,2.8511,30.6091,0.6398,56.902,25.4278,6.2423,6.1143,drift,288
1445.0,2.8535,30.5784,0.6301,56.8445,25.6378,6.2352,6.1073,drift,289
1450.0,2.8517,30.6414,0.6322,56.5805,25.3236,6.2404,6.1127,drift,290
1455.0,2.849,30.5882,0.6238,56.8065,25.7022,6.2483,6.1207,drift,291
1460.0,2.8456,30.5319,0.6405,55.9367,25.6058,6.2581,6.1307,drift,292
1465.0,2.8425,30.5406,0.6321,55.7519,25.5795,6.267,6.1398,drift,293
1470.0,2.8409,30.1989,0.6272,56.2887,25.8641,6.2715,6.1445,drift,294
1475.0,2.8359,30.2808,0.6359,55.9432,25.8056,6.2859,6.1592,drift,295
1480.0,2.8354,30.364,0.6415,56.4407,25.9124,6.2871,6.1607,drift,296
1485.0,2.8333,30.2675,0.6357,56.4759,25.9692,6.2929,6.1667,drift,297
1490.0,2.8342,30.6508,0.6442,55.8071,25.9147,6.2902,6.1642,drift,298
1495.0,2.8282,30.1417,0.6365,55.2594,26.122,6.3074,6.1817,drift,299
