timestamp,dac,voltage,current,rpm,temperature,do,clean_do,family,sample_index
470.0,2.9334,31.8202,0.66,60.6396,28.8,5.88,5.8723,quantization,94
475.0,2.9309,31.797,0.65,60.1752,28.8,5.88,5.8796,quantization,95
480.0,2.9358,32.0988,0.65,60.1774,28.95,5.86,5.8653,quantization,96
485.0,2.9379,32.062,0.67,60.4532,28.85,5.86,5.8592,quantization,97
490.0,2.94,32.0237,0.66,60.7692,29.0,5.86,5.853,quantization,98
495.0,2.9419,31.9439,0.66,60.8975,28.85,5.84,5.8474,quantization,99
500.0,2.9436,32.225,0.67,60.9632,29.0,5.84,5.8424,quantization,100
505.0,2.9441,32.1991,0.66,61.0292,29.0,5.84,5.8408,quantization,101
510.0,2.9418,32.0389,0.66,61.0771,29.15,5.84,5.8478,quantization,102
515.0,2.9407,32.1463,0.66,60.8479,29.1,5.86,5.8508,quantization,103
520.0,2.9419,32.0205,0.65,61.2512,29.05,5.84,5.8473,quantization,104
525.0,2.9432,32.1804,0.66,60.8403,29.1,5.84,5.8435,quantization,105
530.0,2.9405,32.1572,0.65,60.6882,29.35,5.86,5.8514,quantization,106
535.0,2.942,32.0094,0.67,60.6204,29.2,5.84,5.8471,quantization,107
540.0,2.9449,32.2855,0.66,61.0611,29.25,5.84,5.8384,quantization,108
545.0,2.9453,32.1874,0.66,61.0748,29.3,5.84,5.8373,quantization,109
550.0,2.9473,32.1134,0.66,61.1943,29.2,5.84,5.8313,quantization,110
555.0,2.9481,32.0013,0.66,60.8672,29.1,5.82,5.8292,quantization,111
560.0,2.946,32.0351,0.66,61.2439,29.3,5.84,5.8352,quantization,112
565.0,2.947,32.4109,0.66,61.5033,29.3,5.84,5.8324,quantization,113
570.0,2.9481,32.2405,0.66,61.9634,29.2,5.82,5.8291,quantization,114
575.0,2.9489,32.1255,0.66,60.9635,29.25,5.82,5.8268,quantization,115
580.0,2.9487,31.99,0.66,61.1211,29.1,5.82,5.8273,quantization,116
585.0,2.9493,32.1852,0.66,60.7234,29.35,5.82,5.8256,quantization,117
590.0,2.951,32.1098,0.66,61.2409,29.25,5.82,5.8207,quantization,118
595.0,2.9495,32.1592,0.67,61.7414,29.25,5.82,5.8249,quantization,119
600.0,2.9468,32.122,0.66,60.9502,29.15,5.84,5.833,quantization,120
605.0,2.9456,32.1873,0.65,61.1186,28.95,5.84,5.8364,quantization,121
610.0,2.946,32.1834,0.66,61.0784,29.05,5.84,5.8352,quantization,122
615.0,2.9443,32.1035,0.66,60.5014,29.2,5.84,5.8402,quantization,123
620.0,2.9441,31.9298,0.66,61.2598,29.0,5.84,5.8409,quantization,124
625.0,2.943,32.046,0.66,60.8573,29.1,5.84,5.8441,quantization,125
630.0,2.9429,32.1028,0.65,60.5949,28.9,5.84,5.8443,quantization,126
635.0,2.9428,32.2425,0.65,61.1022,28.9,5.84,5.8447,quantization,127
640.0,2.9417,32.0942,0.67,60.6328,28.95,5.84,5.8479,quantization,128
645.0,2.9414,32.0417,0.65,61.1686,28.9,5.84,5.849,quantization,129
650.0,2.9394,31.9411,0.65,59.8283,28.75,5.86,5.8547,quantization,130
655.0,2.9367,32.0875,0.66,61.2125,28.75,5.86,5.8627,quantization,131
660.0,2.9376,31.9433,0.66,60.8909,28.85,5.86,5.8601,quantization,132
665.0,2.9361,32.1876,0.66,60.8771,28.75,5.86,5.8644,quantization,133
670.0,2.9361,32.1125,0.65,60.467,28.75,5.86,5.8645,quantization,134
675.0,2.9365,31.9747,0.67,61.0001,28.65,5.86,5.8634,quantization,135
680.0,2.9389,32.0414,0.65,60.7028,28.45,5.86,5.8562,quantization,136
685.0,2.9365,31.884,0.66,60.2148,28.4,5.86,5.8632,quantization,137
690.0,2.9377,31.9413,0.65,60.871,28.35,5.86,5.8598,quantization,138
695.0,2.9397,32.0002,0.66,60.3002,28.45,5.86,5.8539,quantization,139
700.0,2.9386,32.2073,0.66,60.785,28.35,5.86,5.857,quantization,140
705.0,2.9404,31.9272,0.65,60.4769,28.15,5.86,5.8519,quantization,141
710.0,2.9396,32.0494,0.66,60.8232,28.3,5.86,5.8542,quantization,142
715.0,2.9373,32.249,0.66,60.5883,28.1,5.86,5.8607,quantization,143
720.0,2.938,32.204,0.65,60.5421,27.95,5.86,5.8588,quantization,144
725.0,2.9382,32.012,0.66,60.3536,27.85,5.86,5.8582,quantization,145
730.0,2.94,32.0846,0.65,60.9847,27.8,5.86,5.8531,quantization,146
735.0,2.9425,32.1301,0.65,60.3007,27.8,5.84,5.8456,quantization,147
740.0,2.9438,32.1798,0.66,60.9232,27.75,5.84,5.8417,quantization,148
745.0,2.9414,32.1054,0.66,60.971,27.7,5.84,5.8488,quantization,149
750.0,2.9415,32.1834,0.66,61.0468,27.5,5.84,5.8485,quantization,150
755.0,2.9463,32.1946,0.66,61.2746,27.55,5.84,5.8343,quantization,151
760.0,2.9454,32.1487,0.66,61.3018,27.55,5.84,5.8371,quantization,152
765.0,2.9432,32.0795,0.66,61.1195,27.45,5.84,5.8435,quantization,153
770.0,2.9394,32.0683,0.66,60.595,27.2,5.86,5.8546,quantization,154
775.0,2.9381,31.8437,0.65,60.9988,27.3,5.86,5.8584,quantization,155
780.0,2.9397,32.2898,0.65,60.6992,27.25,5.86,5.8537,quantization,156
785.0,2.9411,32.0199,0.67,59.9776,27.05,5.84,5.8498,quantization,157
790.0,2.9423,32.0921,0.66,60.7409,27.25,5.84,5.8463,quantization,158
795.0,2.9398,32.034,0.66,60.7239,27.2,5.86,5.8535,quantization,159
800.0,2.9403,31.9916,0.65,60.6928,27.1,5.86,5.852,quantization,160
805.0,2.9416,32.0211,0.66,60.4156,27.0,5.84,5.8484,quantization,161
810.0,2.9399,32.0234,0.66,60.6436,26.9,5.86,5.8534,quantization,162
815.0,2.9394,31.96,0.66,60.6141,26.95,5.86,5.8546,quantization,163
820.0,2.9358,31.9311,0.67,60.5372,26.85,5.86,5.8652,quantization,164
825.0,2.9344,32.0715,0.67,60.1561,26.9,5.86,5.8694,quantization,165
830.0,2.9299,31.9117,0.65,59.8137,26.95,5.88,5.8825,quantization,166
835.0,2.9302,31.971,0.66,60.1081,26.7,5.88,5.8817,quantization,167
840.0,2.9293,31.7465,0.66,60.8688,26.65,5.88,5.8845,quantization,168
845.0,2.9306,32.002,0.65,59.9502,26.7,5.88,5.8805,quantization,169
850.0,2.9315,31.8889,0.66,60.6847,26.75,5.88,5.8781,quantization,170
855.0,2.9321,31.8616,0.64,60.1002,26.6,5.88,5.8762,quantization,171
860.0,2.9324,31.8723,0.65,60.8673,26.6,5.88,5.8752,quantization,172
865.0,2.9316,31.8395,0.65,60.7984,26.75,5.88,5.8777,quantization,173
870.0,2.931,31.8135,0.65,60.444,26.7,5.88,5.8794,quantization,174
875.0,2.9317,31.9193,0.66,60.0828,26.7,5.88,5.8773,quantization,175
880.0,2.9289,31.9994,0.66,60.2404,26.75,5.88,5.8857,quantization,176
885.0,2.9291,31.9011,0.66,60.0275,26.65,5.88,5.8849,quantization,177
890.0,2.932,31.8876,0.65,60.1358,26.65,5.88,5.8766,quantization,178
895.0,2.9321,32.0158,0.66,60.61,26.7,5.88,5.8763,quantization,179
900.0,2.9314,31.8917,0.65,59.8183,26.6,5.88,5.8782,quantization,180
905.0,2.929,31.887,0.65,60.3158,26.55,5.88,5.8852,quantization,181
910.0,2.9269,31.7488,0.65,59.8584,26.6,5.9,5.8915,quantization,182
915.0,2.9319,31.8065,0.66,60.2528,26.6,5.88,5.8768,quantization,183
920.0,2.9324,31.8532,0.65,60.3818,26.6,5.88,5.8754,quantization,184
925.0,2.9311,31.8282,0.65,59.9976,26.7,5.88,5.8791,quantization,185
930.0,2.9293,31.983,0.66,60.3564,26.7,5.88,5.8843,quantization,186
935.0,2.9302,32.013,0.65,59.4219,26.7,5.88,5.8819,quantization,187
940.0,2.932,31.8623,0.66,59.6269,26.75,5.88,5.8765,quantization,188
945.0,2.9297,31.7768,0.65,60.4244,26.65,5.88,5.8832,quantization,189
950.0,2.9288,31.6857,0.65,60.3983,26.6,5.88,5.8859,quantization,190
955.0,2.9266,31.7716,0.66,59.8031,26.6,5.9,5.8924,quantization,191
960.0,2.9298,31.9218,0.66,60.314,26.75,5.88,5.883,quantization,192
965.0,2.9336,31.9465,0.66,60.2354,26.75,5.88,5.8718,quantization,193
970.0,2.9336,32.0177,0.66,60.5892,26.75,5.88,5.8718,quantization,194
975.0,2.938,31.9187,0.65,60.393,26.55,5.86,5.8588,quantization,195
980.0,2.9342,31.8996,0.66,60.546,26.75,5.86,5.87,quantization,196
985.0,2.9351,32.0586,0.67,61.0219,26.7,5.86,5.8674,quantization,197
990.0,2.9371,32.0436,0.66,60.6489,26.65,5.86,5.8614,quantization,198
995.0,2.936,31.9235,0.67,60.6523,26.8,5.86,5.8648,quantization,199
1000.0,2.9363,32.0932,0.66,60.9623,26.6,5.86,5.8637,quantization,200
1005.0,2.9421,32.0723,0.65,60.722,26.85,5.84,5.8467,quantization,201
1010.0,2.9419,32.0226,0.66,60.8245,26.85,5.84,5.8472,quantization,202
1015.0,2.9428,32.1136,0.66,60.5825,26.65,5.84,5.8446,quantization,203
1020.0,2.9396,32.01,0.67,60.3512,26.65,5.86,5.854,quantization,204
1025.0,2.9393,32.1385,0.65,60.3195,26.6,5.86,5.8551,quantization,205
1030.0,2.9381,31.9104,0.67,60.4224,26.65,5.86,5.8586,quantization,206
1035.0,2.9372,31.8442,0.66,60.5875,26.65,5.86,5.861,quantization,207
1040.0,2.9357,31.8733,0.66,60.6424,26.8,5.86,5.8656,quantization,208
1045.0,2.9364,32.1908,0.66,60.7863,26.55,5.86,5.8635,quantization,209
1050.0,2.9389,32.0901,0.66,61.0193,26.6,5.86,5.8561,quantization,210
1055.0,2.9382,31.9287,0.66,61.0689,26.6,5.86,5.8582,quantization,211
1060.0,2.937,31.9225,0.65,60.3651,26.75,5.86,5.8617,quantization,212
1065.0,2.9395,32.0497,0.65,60.5972,26.65,5.86,5.8545,quantization,213
1070.0,2.9371,31.8664,0.66,60.8304,26.5,5.86,5.8614,quantization,214
1075.0,2.9396,32.0797,0.66,60.4764,26.65,5.86,5.8541,quantization,215
1080.0,2.9377,31.8281,0.65,60.9342,26.5,5.86,5.8598,quantization,216
1085.0,2.9395,31.9688,0.66,60.763,26.7,5.86,5.8544,quantization,217
1090.0,2.9385,31.9986,0.66,61.3353,26.4,5.86,5.8574,quantization,218
1095.0,2.9386,32.1421,0.67,60.9178,26.45,5.86,5.8572,quantization,219
1100.0,2.9409,31.9477,0.65,60.7403,26.35,5.86,5.8504,quantization,220
1105.0,2.9424,32.1286,0.68,61.1322,26.3,5.84,5.846,quantization,221
1110.0,2.9377,32.1073,0.66,60.2919,26.45,5.86,5.8598,quantization,222
1115.0,2.9381,32.1955,0.66,61.2582,26.2,5.86,5.8585,quantization,223
1120.0,2.9384,32.1116,0.65,60.3803,26.25,5.86,5.8577,quantization,224
1125.0,2.9374,31.9397,0.66,60.9497,26.1,5.86,5.8605,quantization,225
1130.0,2.9351,31.9207,0.66,60.4955,26.15,5.86,5.8672,quantization,226
1135.0,2.9378,31.8918,0.65,60.801,26.1,5.86,5.8595,quantization,227
1140.0,2.9405,32.0635,0.66,61.3562,26.0,5.86,5.8515,quantization,228
1145.0,2.9408,32.0301,0.65,60.5808,26.1,5.86,5.8505,quantization,229
1150.0,2.9377,32.0769,0.66,60.5517,25.9,5.86,5.8597,quantization,230
1155.0,2.9358,32.1023,0.66,61.5505,25.9,5.86,5.8653,quantization,231
1160.0,2.9334,31.8934,0.66,60.6758,25.8,5.88,5.8725,quantization,232
1165.0,2.9341,31.8884,0.65,59.9534,25.75,5.88,5.8702,quantization,233
1170.0,2.9335,31.9944,0.66,60.2543,25.7,5.88,5.872,quantization,234
1175.0,2.9341,31.8698,0.66,60.1309,25.55,5.88,5.8703,quantization,235
1180.0,2.9306,31.9849,0.65,60.1533,25.65,5.88,5.8807,quantization,236
1185.0,2.9314,31.8715,0.66,60.7743,25.45,5.88,5.8781,quantization,237
1190.0,2.9311,31.6579,0.66,60.1098,25.55,5.88,5.8791,quantization,238
1195.0,2.9297,31.9169,0.66,59.5595,25.35,5.88,5.8833,quantization,239
1200.0,2.9302,32.0484,0.66,60.4627,25.35,5.88,5.8816,quantization,240
1205.0,2.9281,32.0854,0.65,59.9081,25.3,5.88,5.888,quantization,241
1210.0,2.9312,31.694,0.66,60.2019,25.3,5.88,5.8789,quantization,242
1215.0,2.9332,31.9356,0.66,61.4349,25.05,5.88,5.8728,quantization,243
1220.0,2.9296,32.0457,0.66,60.5042,25.1,5.88,5.8834,quantization,244
1225.0,2.9299,31.8406,0.66,60.1943,25.0,5.88,5.8828,quantization,245
1230.0,2.9312,31.8692,0.65,60.3604,24.9,5.88,5.8787,quantization,246
1235.0,2.9327,32.1311,0.65,60.6479,24.85,5.88,5.8744,quantization,247
1240.0,2.9325,31.9147,0.65,59.9779,25.0,5.88,5.875,quantization,248
1245.0,2.9288,31.9372,0.66,59.4774,24.8,5.88,5.886,quantization,249
1250.0,2.9268,31.7612,0.66,60.2537,24.7,5.9,5.8917,quantization,250
1255.0,2.9222,31.7145,0.66,60.1815,24.75,5.9,5.9054,quantization,251
1260.0,2.9195,31.5451,0.66,60.784,24.85,5.92,5.9131,quantization,252
1265.0,2.9159,31.6172,0.64,59.3076,24.85,5.92,5.9239,quantization,253
1270.0,2.9125,31.5519,0.65,58.9688,24.65,5.94,5.9339,quantization,254
1275.0,2.912,31.6199,0.65,59.1179,24.8,5.94,5.9353,quantization,255
1280.0,2.9104,31.571,0.66,59.6112,24.65,5.94,5.94,quantization,256
1285.0,2.9119,31.5476,0.65,59.7073,24.6,5.94,5.9356,quantization,257
1290.0,2.9075,31.5511,0.64,58.6125,24.65,5.94,5.9485,quantization,258
1295.0,2.905,31.4966,0.66,59.112,24.65,5.96,5.9559,quantization,259
1300.0,2.9006,31.2259,0.66,59.2259,24.65,5.96,5.9687,quantization,260
1305.0,2.8976,31.2856,0.65,59.4961,24.65,5.98,5.9777,quantization,261
1310.0,2.8952,31.3127,0.64,58.8691,24.75,5.98,5.9847,quantization,262
1315.0,2.8925,31.1754,0.65,58.8742,24.5,6.0,5.9928,quantization,263
1320.0,2.893,31.2855,0.65,58.9411,24.7,6.0,5.9913,quantization,264
1325.0,2.8904,31.3351,0.65,58.2481,24.6,6.0,5.9989,quantization,265
1330.0,2.8874,31.0765,0.63,58.1411,24.6,6.0,6.0076,quantization,266
1335.0,2.8873,31.1815,0.64,57.9316,24.6,6.0,6.008,quantization,267
1340.0,2.886,31.2719,0.65,57.662,24.65,6.02,6.0118,quantization,268
1345.0,2.8854,31.1053,0.64,58.7024,24.7,6.02,6.0136,quantization,269
1350.0,2.8821,31.2728,0.65,58.1038,24.8,6.02,6.0231,quantization,270
1355.0,2.8798,31.0961,0.65,57.9053,24.7,6.02,6.0299,quantization,271
1360.0,2.878,30.9872,0.65,57.9869,24.95,6.04,6.0353,quantization,272
1365.0,2.8763,31.0012,0.65,56.8859,24.65,6.04,6.0404,quantization,273
1370.0,2.874,31.0653,0.65,57.9971,24.85,6.04,6.0472,quantization,274
1375.0,2.8732,30.9996,0.64,57.9775,24.7,6.04,6.0493,quantization,275
1380.0,2.8752,30.9759,0.65,57.5899,24.95,6.04,6.0434,quantization,276
1385.0,2.8729,30.9175,0.65,56.816,24.9,6.06,6.0502,quantization,277
1390.0,2.8706,30.9579,0.64,57.5365,24.95,6.06,6.057,quantization,278
1395.0,2.868,30.9106,0.66,57.7588,25.05,6.06,6.0646,quantization,279
1400.0,2.8636,30.8191,0.64,57.6608,25.1,6.08,6.0776,quantization,280
1405.0,2.8596,30.7601,0.65,57.5861,25.1,6.08,6.0893,quantization,281
1410.0,2.8612,30.8354,0.64,56.8403,25.2,6.08,6.0846,quantization,282
1415.0,2.8627,30.6984,0.64,56.7784,25.15,6.08,6.0803,quantization,283
1420.0,2.8571,30.72,0.65,57.2374,25.35,6.1,6.0969,quantization,284
1425.0,2.852,30.5521,0.63,56.6459,25.05,6.12,6.1119,quantization,285
1430.0,2.8491,30.3717,0.63,56.4492,25.35,6.12,6.1202,quantization,286
1435.0,2.851,30.5583,0.64,57.4627,25.25,6.12,6.1146,quantization,287
1440.0,2.8511,30.6091,0.64,56.902,25.35,6.12,6.1143,quantization,288
1445.0,2.8535,30.5784,0.63,56.8445,25.6,6.1,6.1073,quantization,289
1450.0,2.8517,30.6414,0.63,56.5805,25.25,6.12,6.1127,quantization,290
1455.0,2.849,30.5882,0.62,56.8065,25.65,6.12,6.1207,quantization,291
1460.0,2.8456,30.5319,0.64,55.9367,25.55,6.14,6.1307,quantization,292
1465.0,2.8425,30.5406,0.63,55.7519,25.5,6.14,6.1398,quantization,293
1470.0,2.8409,30.1989,0.63,56.2887,25.8,6.14,6.1445,quantization,294
1475.0,2.8359,30.2808,0.64,55.9432,25.75,6.16,6.1592,quantization,295
1480.0,2.8354,30.364,0.64,56.4407,25.85,6.16,6.1607,quantization,296
1485.0,2.8333,30.2675,0.64,56.4759,25.9,6.16,6.1667,quantization,297
1490.0,2.8342,30.6508,0.64,55.8071,25.85,6.16,6.1642,quantization,298
1495.0,2.8282,30.1417,0.64,55.2594,26.05,6.18,6.1817,quantization,299
