timestamp,dac,voltage,current,rpm,temperature,do,clean_do,family,sample_index
715.0,2.949,32.1495,0.6552,61.198,28.0579,5.7503,5.8607,wgn,143
720.0,2.9382,31.954,0.6561,60.7693,28.0451,5.826,5.8588,wgn,144
725.0,2.9403,31.7855,0.6519,59.9833,27.9,5.8,5.8582,wgn,145
730.0,2.9393,32.2517,0.6573,60.9534,27.6702,5.8679,5.8531,wgn,146
735.0,2.9441,32.1301,0.6461,59.472,27.8177,5.8467,5.8456,wgn,147
740.0,2.9486,31.8065,0.6532,61.1547,27.982,5.7906,5.8417,wgn,148
745.0,2.9436,31.733,0.6638,61.25,27.9055,5.7683,5.8488,wgn,149
750.0,2.9421,32.0093,0.6706,61.0988,27.4686,6.0589,5.8485,wgn,150
755.0,2.95,32.02,0.6665,60.9359,27.5089,5.8082,5.8343,wgn,151
760.0,2.9445,32.2306,0.6485,60.4415,27.3471,5.7101,5.8371,wgn,152
765.0,2.9407,32.2227,0.663,61.3006,27.5038,5.8126,5.8435,wgn,153
770.0,2.9332,32.1239,0.6612,60.7236,27.287,5.792,5.8546,wgn,154
775.0,2.9332,31.9514,0.6599,61.3015,27.3528,5.7773,5.8584,wgn,155
780.0,2.9282,32.2226,0.6566,61.0523,27.264,5.7533,5.8537,wgn,156
785.0,2.9527,32.1522,0.6728,60.9815,27.0403,5.7095,5.8498,wgn,157
790.0,2.946,31.7731,0.667,60.6477,27.2699,5.4424,5.8463,wgn,158
795.0,2.9288,31.8083,0.654,60.3493,27.3037,5.9026,5.8535,wgn,159
800.0,2.9377,31.9409,0.6576,60.5534,27.2041,6.0536,5.852,wgn,160
805.0,2.9456,32.1675,0.6669,60.8587,26.8487,5.9034,5.8484,wgn,161
810.0,2.9478,31.9768,0.6579,61.1029,26.771,5.8454,5.8534,wgn,162
815.0,2.9388,32.0662,0.6465,60.9962,27.0524,5.8385,5.8546,wgn,163
820.0,2.9433,31.8521,0.6559,60.8609,26.8271,5.7745,5.8652,wgn,164
825.0,2.9194,32.0111,0.6656,60.6165,26.7927,5.645,5.8694,wgn,165
830.0,2.9191,32.2379,0.6445,59.6592,26.8257,6.1673,5.8825,wgn,166
835.0,2.9301,32.004,0.6604,60.4665,26.6815,5.8458,5.8817,wgn,167
840.0,2.9405,31.7157,0.6641,61.9135,26.6463,5.6721,5.8845,wgn,168
845.0,2.9116,31.9365,0.6339,59.6979,26.86,5.6848,5.8805,wgn,169
850.0,2.9484,31.7458,0.68,60.6311,26.7504,5.9991,5.8781,wgn,170
855.0,2.9329,31.9008,0.6365,59.6797,26.5121,5.8572,5.8762,wgn,171
860.0,2.9247,31.4286,0.6512,60.9873,26.5214,5.6464,5.8752,wgn,172
865.0,2.9285,31.9346,0.6544,60.8864,26.8635,5.8629,5.8777,wgn,173
870.0,2.9384,31.9261,0.6382,60.2731,26.6864,5.8119,5.8794,wgn,174
875.0,2.929,31.8942,0.6629,59.4136,26.7635,5.916,5.8773,wgn,175
880.0,2.9208,31.9326,0.6644,59.44,26.837,5.9556,5.8857,wgn,176
885.0,2.9315,32.0014,0.6727,59.9839,26.6555,6.1152,5.8849,wgn,177
890.0,2.9262,31.9138,0.6543,59.0048,26.7911,5.6421,5.8766,wgn,178
895.0,2.9301,32.0789,0.6556,59.8983,26.987,6.1116,5.8763,wgn,179
900.0,2.9271,31.9995,0.6282,60.6688,26.7101,6.0831,5.8782,wgn,180
905.0,2.933,32.2842,0.6434,60.5652,26.4255,5.8703,5.8852,wgn,181
910.0,2.9171,31.8314,0.6434,59.3098,26.5569,6.1916,5.8915,wgn,182
915.0,2.9362,31.903,0.6701,60.2424,26.6611,5.8386,5.8768,wgn,183
920.0,2.9331,31.9491,0.6626,60.7657,26.4932,5.9261,5.8754,wgn,184
925.0,2.9342,31.9985,0.6723,60.2631,26.6008,6.0031,5.8791,wgn,185
930.0,2.9156,31.9464,0.6565,61.329,26.8535,5.7864,5.8843,wgn,186
935.0,2.9306,32.3149,0.6476,58.9018,26.8695,6.0507,5.8819,wgn,187
940.0,2.9394,31.8789,0.6659,58.8396,26.8558,5.6554,5.8765,wgn,188
945.0,2.9319,32.011,0.6589,60.6717,26.5825,5.9533,5.8832,wgn,189
950.0,2.9241,31.7094,0.6504,60.1567,26.6233,6.0337,5.8859,wgn,190
955.0,2.9214,31.7778,0.6642,59.4756,26.5445,5.7937,5.8924,wgn,191
960.0,2.9361,31.4965,0.6583,60.8833,26.7644,5.9969,5.883,wgn,192
965.0,2.9248,32.1445,0.6623,59.5541,26.7173,5.6014,5.8718,wgn,193
970.0,2.9403,32.0386,0.6569,62.0859,26.6129,5.6342,5.8718,wgn,194
975.0,2.9464,31.7999,0.6737,61.0045,26.5101,5.8474,5.8588,wgn,195
980.0,2.9359,31.5466,0.6523,60.873,26.7922,5.8221,5.87,wgn,196
985.0,2.9432,32.0634,0.6701,60.6893,26.6447,5.638,5.8674,wgn,197
990.0,2.9286,32.1368,0.6588,61.0448,26.6617,5.8502,5.8614,wgn,198
995.0,2.9276,32.1432,0.6866,60.6357,26.9233,5.9083,5.8648,wgn,199
1000.0,2.9462,32.0481,0.656,60.1763,26.7553,6.0603,5.8637,wgn,200
1005.0,2.9484,32.0655,0.6298,61.2248,26.8978,5.9407,5.8467,wgn,201
1010.0,2.9263,31.7861,0.6611,61.4748,26.959,5.7534,5.8472,wgn,202
1015.0,2.9492,32.0593,0.6611,61.2777,26.779,5.9897,5.8446,wgn,203
1020.0,2.9375,31.9545,0.6755,59.837,26.6591,5.5484,5.854,wgn,204
1025.0,2.9343,32.1604,0.6577,60.1506,26.7318,5.7716,5.8551,wgn,205
1030.0,2.9548,32.0582,0.6679,61.1208,26.5443,5.8804,5.8586,wgn,206
1035.0,2.9241,31.9963,0.6571,60.8226,26.6128,5.8758,5.861,wgn,207
1040.0,2.9589,32.2006,0.6492,60.8166,26.9389,5.8527,5.8656,wgn,208
1045.0,2.9428,32.069,0.6695,60.2498,26.6745,5.8917,5.8635,wgn,209
1050.0,2.9438,32.0523,0.661,60.2386,26.5018,5.8492,5.8561,wgn,210
1055.0,2.948,32.066,0.6685,61.0004,26.673,5.7812,5.8582,wgn,211
1060.0,2.9327,31.9378,0.6482,60.5667,26.6536,5.7707,5.8617,wgn,212
1065.0,2.9259,31.997,0.6621,60.2594,26.636,5.7247,5.8545,wgn,213
1070.0,2.9369,31.7833,0.6556,59.9971,26.4545,6.0771,5.8614,wgn,214
1075.0,2.9418,31.8863,0.6623,60.2587,26.5091,5.7398,5.8541,wgn,215
1080.0,2.9388,31.7312,0.6588,60.763,26.5723,5.8587,5.8598,wgn,216
1085.0,2.939,32.0026,0.6692,61.5033,26.5954,5.7302,5.8544,wgn,217
1090.0,2.9373,31.9147,0.6582,61.1768,26.5386,5.9228,5.8574,wgn,218
1095.0,2.926,32.2052,0.6843,61.6807,26.5489,5.8799,5.8572,wgn,219
1100.0,2.938,31.9724,0.6534,60.3821,26.3973,5.9836,5.8504,wgn,220
1105.0,2.946,32.1244,0.6814,61.5811,26.372,5.7052,5.846,wgn,221
1110.0,2.9318,32.2351,0.6604,59.6948,26.5333,5.7652,5.8598,wgn,222
1115.0,2.9343,32.321,0.6646,60.6118,26.1493,5.8681,5.8585,wgn,223
1120.0,2.9328,32.1251,0.6372,60.6606,26.2613,5.7581,5.8577,wgn,224
1125.0,2.9279,31.9309,0.6748,61.4346,25.9925,5.9443,5.8605,wgn,225
1130.0,2.9326,31.9801,0.651,60.7235,26.0837,6.1122,5.8672,wgn,226
1135.0,2.9292,31.5954,0.6483,60.9392,26.0991,5.9157,5.8595,wgn,227
1140.0,2.9294,32.4899,0.6602,61.1583,25.9018,5.9306,5.8515,wgn,228
1145.0,2.9495,31.7605,0.6613,61.3408,25.9565,5.8353,5.8505,wgn,229
1150.0,2.9383,32.072,0.6539,60.7571,25.8726,6.0131,5.8597,wgn,230
1155.0,2.9237,32.1226,0.6555,61.2057,25.9182,5.8305,5.8653,wgn,231
1160.0,2.925,31.9643,0.6781,61.0205,25.7723,6.0974,5.8725,wgn,232
1165.0,2.9373,31.9574,0.6478,60.9462,25.7068,5.8065,5.8702,wgn,233
1170.0,2.9113,32.1311,0.6648,60.1245,25.6721,5.5251,5.872,wgn,234
1175.0,2.9328,32.1244,0.655,60.322,25.6194,6.196,5.8703,wgn,235
1180.0,2.9374,32.0277,0.6605,59.8226,25.7878,5.749,5.8807,wgn,236
1185.0,2.9042,31.7966,0.652,61.7971,25.5774,5.9379,5.8781,wgn,237
1190.0,2.9331,31.8128,0.6478,60.1261,25.7604,5.823,5.8791,wgn,238
1195.0,2.9279,31.9613,0.6575,60.3232,25.6649,6.1247,5.8833,wgn,239
1200.0,2.9365,32.1468,0.6649,60.2719,25.6448,5.6869,5.8816,wgn,240
1205.0,2.9233,31.9556,0.642,59.9257,25.3221,5.7579,5.888,wgn,241
1210.0,2.9326,31.4527,0.6715,59.7396,25.2567,6.0919,5.8789,wgn,242
1215.0,2.9231,32.239,0.6542,61.2892,25.0223,5.9445,5.8728,wgn,243
1220.0,2.9256,31.7175,0.6448,61.8108,25.0368,5.9094,5.8834,wgn,244
1225.0,2.9361,31.6687,0.6639,60.2548,24.9382,5.8223,5.8828,wgn,245
1230.0,2.9342,31.9654,0.664,60.3488,24.8668,6.04,5.8787,wgn,246
1235.0,2.9453,32.0269,0.6501,60.055,25.0963,5.9213,5.8744,wgn,247
1240.0,2.9231,32.0999,0.6446,60.2723,25.1039,5.8604,5.875,wgn,248
1245.0,2.9255,31.9069,0.6583,60.3421,24.7733,5.9798,5.886,wgn,249
1250.0,2.924,31.6812,0.657,60.7426,24.6745,6.0129,5.8917,wgn,250
1255.0,2.9132,31.6472,0.6612,60.411,24.7719,5.8063,5.9054,wgn,251
1260.0,2.9266,31.4707,0.6645,60.1323,24.7784,5.6932,5.9131,wgn,252
1265.0,2.9009,31.673,0.6413,59.4051,24.8512,5.9015,5.9239,wgn,253
1270.0,2.8911,31.6208,0.6363,58.0624,24.6099,6.0116,5.9339,wgn,254
1275.0,2.904,31.7878,0.6531,58.5002,24.7596,5.9873,5.9353,wgn,255
1280.0,2.9079,31.3789,0.65,59.7303,24.7418,5.9598,5.94,wgn,256
1285.0,2.9216,31.4976,0.6681,60.2861,24.5566,5.9189,5.9356,wgn,257
1290.0,2.9143,31.7288,0.6483,58.7583,24.7278,5.7825,5.9485,wgn,258
1295.0,2.8924,31.5802,0.667,59.1618,24.694,6.0952,5.9559,wgn,259
1300.0,2.9023,31.1973,0.655,59.514,24.7543,5.726,5.9687,wgn,260
1305.0,2.8865,31.6347,0.6477,59.4586,24.7233,5.8496,5.9777,wgn,261
1310.0,2.9091,31.5177,0.6266,58.9444,24.7335,5.9996,5.9847,wgn,262
1315.0,2.8734,31.1658,0.638,59.4005,24.5504,6.2,5.9928,wgn,263
1320.0,2.8932,30.9854,0.6661,59.9217,24.7333,5.9064,5.9913,wgn,264
1325.0,2.8866,31.1467,0.6541,58.1297,24.6153,5.944,5.9989,wgn,265
1330.0,2.8886,31.0343,0.6331,57.9694,24.5299,5.8761,6.0076,wgn,266
1335.0,2.8759,31.2487,0.6365,57.0559,24.5991,5.8779,6.008,wgn,267
1340.0,2.8778,31.1316,0.6533,58.1624,24.499,6.0361,6.0118,wgn,268
1345.0,2.8934,31.1974,0.6199,59.1303,24.8039,6.1572,6.0136,wgn,269
1350.0,2.8899,31.1446,0.6467,57.9232,24.7764,6.0595,6.0231,wgn,270
1355.0,2.8781,31.2411,0.6427,57.8907,24.6437,6.193,6.0299,wgn,271
1360.0,2.8912,30.902,0.6465,56.8175,25.0478,6.0521,6.0353,wgn,272
1365.0,2.8919,31.0617,0.6412,56.5163,24.616,6.0422,6.0404,wgn,273
1370.0,2.859,31.1695,0.6517,58.4626,24.8728,6.0444,6.0472,wgn,274
1375.0,2.8663,31.122,0.6274,57.8445,24.6342,6.2146,6.0493,wgn,275
1380.0,2.8844,30.9804,0.6342,58.495,24.8504,6.0444,6.0434,wgn,276
1385.0,2.8708,30.9458,0.6292,56.741,24.8775,6.0019,6.0502,wgn,277
1390.0,2.8548,30.9776,0.6517,57.7752,24.9506,5.833,6.057,wgn,278
1395.0,2.8684,30.8435,0.6616,58.4895,24.9234,5.9885,6.0646,wgn,279
1400.0,2.8603,30.8221,0.6401,57.2065,25.0339,5.972,6.0776,wgn,280
1405.0,2.8568,30.7316,0.6493,56.4021,25.1495,6.143,6.0893,wgn,281
1410.0,2.8711,30.7478,0.6375,56.301,25.2265,6.172,6.0846,wgn,282
1415.0,2.8739,30.6637,0.637,56.0179,25.0141,6.1038,6.0803,wgn,283
1420.0,2.849,30.5612,0.6336,58.2466,25.3551,6.4476,6.0969,wgn,284
1425.0,2.845,30.4562,0.6365,57.3929,24.9741,6.0695,6.1119,wgn,285
1430.0,2.8596,30.3414,0.6266,57.0994,25.3574,6.4706,6.1202,wgn,286
1435.0,2.8532,30.3832,0.6308,56.5331,25.2379,6.0116,6.1146,wgn,287
1440.0,2.8478,30.9165,0.6465,57.7666,25.4896,6.0606,6.1143,wgn,288
1445.0,2.8283,30.5028,0.6337,57.3905,25.3996,6.195,6.1073,wgn,289
1450.0,2.8539,30.884,0.6409,55.6753,25.2244,6.3541,6.1127,wgn,290
1455.0,2.8229,30.3647,0.6371,56.8803,25.5946,5.9928,6.1207,wgn,291
1460.0,2.8586,30.7347,0.6759,56.1731,25.6024,6.0723,6.1307,wgn,292
1465.0,2.837,30.567,0.6162,55.9362,25.3117,6.1517,6.1398,wgn,293
1470.0,2.8318,30.127,0.6334,56.9349,25.7759,6.0053,6.1445,wgn,294
1475.0,2.8517,30.0452,0.6468,56.2651,25.8183,5.9094,6.1592,wgn,295
1480.0,2.8227,30.4881,0.6267,56.415,25.8249,6.1751,6.1607,wgn,296
1485.0,2.8509,30.1955,0.6292,56.8043,25.9386,6.2084,6.1667,wgn,297
1490.0,2.8301,30.7372,0.6476,55.9367,25.8265,6.166,6.1642,wgn,298
1495.0,2.8173,30.1565,0.6393,55.2334,26.1565,6.2918,6.1817,wgn,299
